order_id,customer_id,order_date,shipped_date,delivered_date,status,shipping_address,payment_method,payment_status
ORD_04451,CUST_0233,2025-09-11,2025-09-14,2025-09-15,delivered,"178 Stephen Harbors, Douglasberg, OH 59325",Apple Pay,failed
ORD_04452,CUST_0071,2025-03-03,2025-03-06,,shipped,"567 Rebecca Stravenue Apt. 189, Leahhaven, NH 63531",Debit Card,pending
ORD_04453,CUST_0598,2025-08-24,2025-08-31,2025-09-04,delivered,"6332 Buck Drive Apt. 066, Mcphersonborough, IN 26680",Credit Card,refunded
ORD_04454,CUST_0933,2024-12-10,2024-12-13,2024-12-16,delivered,"14287 Mark Port Suite 240, North Courtneychester, VT 96469",Apple Pay,refunded
ORD_04455,CUST_0727,2024-12-03,2024-12-07,2024-12-09,delivered,"5852 Snyder Harbors, Port Brendan, IN 25896",Credit Card,failed
ORD_04456,CUST_0761,2025-10-04,2025-10-09,,shipped,"4709 Brian Common Apt. 048, Hannahstad, ID 53261",Debit Card,failed
ORD_04457,CUST_0666,2025-08-05,2025-08-11,2025-08-15,delivered,"99527 Simpson Island, New Cameron, DC 06761",Debit Card,paid
ORD_04458,CUST_0435,2025-05-27,2025-05-31,2025-06-01,delivered,"687 Jones Landing Apt. 139, Andrewchester, HI 31906",Debit Card,paid
ORD_04459,CUST_0972,2025-04-16,2025-04-18,2025-04-19,delivered,"2080 Mills Road, North Margaretstad, AS 06200",Google Pay,paid
ORD_04460,CUST_0415,2025-08-21,2025-08-26,,shipped,"Unit 6765 Box 5843, DPO AA 20654",Credit Card,failed
ORD_04461,CUST_0913,2025-01-26,2025-01-28,2025-01-31,delivered,"9859 Ortega Highway Apt. 458, South Nicole, NE 36461",Debit Card,refunded
ORD_04462,CUST_0396,2025-07-03,,,processing,"4948 Winters Locks, New Andrew, TX 50767",Credit Card,failed
ORD_04463,CUST_0837,2025-02-09,2025-02-11,,shipped,"096 Copeland Route Suite 025, Paulfort, AS 00983",Apple Pay,refunded
ORD_04464,CUST_0295,2025-06-15,2025-06-21,2025-06-23,delivered,"1169 Collins Burgs, West Sue, NC 62502",Google Pay,pending
ORD_04465,CUST_0549,2025-07-04,2025-07-07,2025-07-09,delivered,"014 David Tunnel, Thompsonshire, WY 51229",PayPal,paid
ORD_04466,CUST_0832,2025-06-22,2025-06-26,2025-06-29,delivered,"USS Smith, FPO AA 12668",Credit Card,refunded
ORD_04467,CUST_0725,2025-03-16,2025-03-17,2025-03-22,delivered,"38151 Michael Way, Jessehaven, DE 11340",PayPal,refunded
ORD_04468,CUST_0387,2025-02-12,2025-02-16,2025-02-17,delivered,"41071 James Isle, Williamsborough, TX 57243",Google Pay,refunded
ORD_04469,CUST_0426,2025-08-31,2025-09-04,2025-09-05,delivered,"3550 Ballard Streets, Kennethton, MP 82956",Credit Card,pending
ORD_04470,CUST_0321,2025-08-25,,,cancelled,"68814 Lisa Corners, Port Martinfurt, PW 18371",Apple Pay,pending
ORD_04471,CUST_0285,2024-12-27,2025-01-03,2025-01-04,delivered,"45115 Griffin Locks Suite 311, North Elizabethshire, GU 76460",PayPal,pending
ORD_04472,CUST_0137,2025-01-14,,,processing,"1592 Buck Expressway, Greenborough, NJ 64191",PayPal,failed
ORD_04473,CUST_0629,2025-01-29,2025-02-03,,shipped,"9264 Rogers Pines Apt. 616, East Stephanie, WV 75634",Credit Card,paid
ORD_04474,CUST_0922,2025-04-14,2025-04-20,2025-04-24,delivered,"8417 Matthews Bypass, Port Shaun, CA 56331",Apple Pay,pending
ORD_04475,CUST_0913,2025-09-30,2025-10-04,2025-10-07,delivered,"98835 Erickson Lodge, New Ryanhaven, DE 31843",Google Pay,paid
ORD_04476,CUST_0097,2025-02-20,2025-02-27,2025-03-03,delivered,"6181 Emily Fork Apt. 025, Gordonbury, AK 34563",Google Pay,paid
ORD_04477,CUST_0336,2025-01-17,2025-01-23,2025-01-26,delivered,"465 Sharon Drive, Josephborough, WV 75223",Debit Card,refunded
ORD_04478,CUST_0124,2025-04-10,2025-04-13,2025-04-14,delivered,"726 Melissa Meadow Apt. 424, Joshuaberg, IA 69949",Google Pay,pending
ORD_04479,CUST_0217,2025-03-26,2025-04-02,2025-04-05,delivered,"1091 Darren Overpass Suite 642, Robinland, IN 06941",Credit Card,refunded
ORD_04480,CUST_0312,2025-03-07,2025-03-10,2025-03-14,delivered,"38248 Spears Port, Kruegerfurt, NY 90359",Debit Card,pending
ORD_04481,CUST_0890,2025-03-31,2025-04-07,2025-04-08,delivered,"5271 Christopher Walk Suite 728, Davishaven, NV 15319",Credit Card,refunded
ORD_04482,CUST_0253,2025-01-26,2025-02-02,2025-02-04,delivered,"19603 Joseph Trail Suite 134, Rachelton, NV 77281",Apple Pay,pending
ORD_04483,CUST_0069,2025-11-10,2025-11-15,,shipped,"8591 Jeffrey Shoals Suite 733, Smithmouth, NE 64816",Debit Card,refunded
ORD_04484,CUST_0916,2024-11-13,2024-11-19,,shipped,"USNV Austin, FPO AP 77153",Debit Card,failed
ORD_04485,CUST_0597,2025-01-05,,,cancelled,"136 Antonio Bypass Apt. 419, West Jennifertown, ND 26732",PayPal,pending
ORD_04486,CUST_0498,2025-06-11,,,processing,"743 Wright Mill Suite 622, Aguilarberg, HI 44141",Apple Pay,refunded
ORD_04487,CUST_0872,2025-06-07,2025-06-14,2025-06-15,delivered,"48191 Thomas Lakes Suite 424, East Amandastad, MO 85250",Debit Card,paid
ORD_04488,CUST_0027,2025-05-15,2025-05-22,2025-05-27,delivered,"151 Katherine Centers, Maynardberg, SC 06166",Debit Card,paid
ORD_04489,CUST_0997,2025-02-22,2025-02-28,2025-03-03,delivered,"615 Sellers Forks, Lauratown, LA 49974",Debit Card,paid
ORD_04490,CUST_0747,2024-11-25,,,processing,"11586 William Inlet, South Roger, IA 54214",PayPal,failed
ORD_04491,CUST_0799,2024-12-03,2024-12-09,2024-12-12,delivered,"286 Ramirez Manors, West Ashleyview, GU 52104",Google Pay,refunded
ORD_04492,CUST_0493,2025-11-08,2025-11-10,2025-11-15,delivered,"9707 Jarvis Springs Suite 543, South Charlesview, NM 41666",Google Pay,pending
ORD_04493,CUST_0587,2025-08-01,2025-08-04,2025-08-08,delivered,"50193 Peter Parkway, Ashleyville, KS 72776",PayPal,pending
ORD_04494,CUST_0068,2024-11-16,2024-11-19,2024-11-22,delivered,"124 Lewis Common Suite 770, Wigginston, MT 67572",Apple Pay,paid
ORD_04495,CUST_0383,2025-01-14,,,processing,"58448 Chan Valley Apt. 880, South Taylorton, SD 70541",Apple Pay,failed
ORD_04496,CUST_0595,2025-07-04,2025-07-06,2025-07-09,delivered,"5646 Andrea Ramp, Amberburgh, AL 76204",Credit Card,paid
ORD_04497,CUST_0267,2025-10-09,,,processing,"094 Campbell Ports, South Sheri, FM 89877",Google Pay,refunded
ORD_04498,CUST_0539,2025-09-27,2025-10-01,2025-10-06,delivered,"2556 Samantha Haven, New Blakestad, FM 04454",Debit Card,pending
ORD_04499,CUST_0066,2025-07-24,2025-07-31,2025-08-01,delivered,"541 Lane Well Suite 202, Jasminefurt, NH 37718",Debit Card,paid
ORD_04500,CUST_0598,2025-05-23,2025-05-26,2025-05-28,delivered,"853 Summers Road Apt. 119, Allisonview, IL 91324",Apple Pay,refunded
ORD_04501,CUST_0667,2025-03-19,2025-03-23,2025-03-24,delivered,"7319 Leslie Oval Apt. 370, North Brian, PR 47954",Google Pay,pending
ORD_04502,CUST_0054,2025-04-30,,,processing,"89924 Andrew Forge Apt. 949, New Jennifer, FL 03428",Google Pay,failed
ORD_04503,CUST_0515,2025-03-27,2025-03-28,2025-03-29,delivered,"4688 Amanda Village Apt. 142, Port James, MD 91918",Google Pay,refunded
ORD_04504,CUST_0989,2025-10-10,2025-10-11,2025-10-14,delivered,"482 Quinn Oval Apt. 212, East Stephenberg, LA 69826",PayPal,paid
ORD_04505,CUST_0333,2025-04-16,2025-04-17,2025-04-20,delivered,"8599 Armstrong Manor, Nelsonside, CT 49624",PayPal,refunded
ORD_04506,CUST_0493,2025-10-13,2025-10-17,2025-10-19,delivered,"PSC 0298, Box 7050, APO AP 00965",Credit Card,paid
ORD_04507,CUST_0498,2025-01-03,2025-01-04,,shipped,"169 Oconnell Circles Apt. 673, Austinchester, MP 46765",Google Pay,refunded
ORD_04508,CUST_0100,2025-07-11,2025-07-16,2025-07-20,delivered,"06147 Sheila Parks Suite 120, Josephfort, IL 40972",Google Pay,failed
ORD_04509,CUST_0434,2025-06-04,2025-06-06,2025-06-09,delivered,"605 Armstrong Land Apt. 255, New Katherinefurt, IA 64330",Apple Pay,paid
ORD_04510,CUST_0417,2025-10-29,2025-11-03,,shipped,"682 Brown Island, South Joshualand, OR 30983",Credit Card,pending
ORD_04511,CUST_0885,2025-01-30,2025-02-06,2025-02-11,delivered,"2331 Marcus Ridge Apt. 646, Michaelshire, FL 59026",PayPal,pending
ORD_04512,CUST_0947,2024-11-13,,,processing,"780 Kristina Plaza Apt. 857, West Gregorystad, CT 91762",Credit Card,failed
ORD_04513,CUST_0965,2025-07-30,2025-08-01,2025-08-03,delivered,"Unit 2630 Box 8800, DPO AE 53864",Credit Card,refunded
ORD_04514,CUST_0035,2025-07-04,2025-07-06,2025-07-08,delivered,"030 Carl Port Apt. 983, Maryfort, GA 38759",Credit Card,pending
ORD_04515,CUST_0982,2024-11-21,2024-11-25,2024-11-28,delivered,"03471 James Corners Suite 288, Stephanieview, SD 23743",Debit Card,paid
ORD_04516,CUST_0692,2025-06-09,2025-06-16,2025-06-18,delivered,"318 Juan Loaf, Smithhaven, IA 86461",PayPal,failed
ORD_04517,CUST_0759,2025-01-13,2025-01-14,2025-01-17,delivered,"USNS Ryan, FPO AA 14181",PayPal,paid
ORD_04518,CUST_0414,2025-10-06,2025-10-10,2025-10-11,delivered,"9080 Buchanan Mission, West Amanda, VA 99323",Credit Card,failed
ORD_04519,CUST_0078,2025-05-19,2025-05-22,2025-05-27,delivered,"8378 Huber Island, Elliottstad, NM 87118",Google Pay,pending
ORD_04520,CUST_0020,2025-08-11,2025-08-18,2025-08-22,delivered,"711 Miller Union Apt. 804, Port Matthewville, ND 22510",Apple Pay,pending
ORD_04521,CUST_0211,2025-08-06,,,processing,"3802 Dixon Centers Apt. 457, South Elizabethton, GA 25845",Google Pay,pending
ORD_04522,CUST_0132,2025-03-23,2025-03-30,2025-04-01,delivered,"697 Sheila Port, Raymondmouth, WY 46972",Debit Card,paid
ORD_04523,CUST_0033,2025-08-13,2025-08-15,2025-08-20,delivered,"830 Pamela Loaf, Lake Beckyville, CT 77291",PayPal,pending
ORD_04524,CUST_0681,2024-11-21,2024-11-22,2024-11-25,delivered,"6445 Brian Haven Apt. 132, Meltonhaven, UT 35261",Apple Pay,pending
ORD_04525,CUST_0671,2025-11-12,2025-11-13,2025-11-18,delivered,"63591 Fowler Station, Mooreside, NE 95138",Credit Card,paid
ORD_04526,CUST_0117,2025-01-27,,,cancelled,"449 John Islands Apt. 083, Eatonport, TN 89311",PayPal,failed
ORD_04527,CUST_0548,2024-11-21,2024-11-23,2024-11-25,delivered,"739 Joseph Ferry, Joyceside, CO 60653",Google Pay,paid
ORD_04528,CUST_0198,2024-12-14,2024-12-20,2024-12-22,delivered,"5386 Jordan Camp, Samanthaburgh, PW 42265",Debit Card,pending
ORD_04529,CUST_0530,2025-08-19,2025-08-20,2025-08-22,delivered,"975 Rodriguez Stravenue, East Kelly, NE 38998",PayPal,pending
ORD_04530,CUST_0751,2025-07-01,2025-07-04,,shipped,"44526 Wolf Pines, Adamston, GA 11377",Debit Card,refunded
ORD_04531,CUST_0696,2025-05-07,2025-05-10,2025-05-12,delivered,"947 Jacqueline Throughway, Lake Paigeberg, MS 12491",PayPal,failed
ORD_04532,CUST_0191,2025-01-29,2025-02-02,2025-02-05,delivered,"642 Linda Cape, North Danachester, NJ 88448",Debit Card,refunded
ORD_04533,CUST_0439,2025-08-02,2025-08-04,2025-08-07,delivered,"PSC 1842, Box 0152, APO AP 34624",Google Pay,refunded
ORD_04534,CUST_0440,2025-03-23,2025-03-26,2025-03-28,delivered,"38943 Jeffery Trail, Jenningsbury, WA 22436",Credit Card,failed
ORD_04535,CUST_0254,2024-12-04,2024-12-11,2024-12-15,delivered,"PSC 6166, Box 2273, APO AE 35513",Apple Pay,pending
ORD_04536,CUST_0284,2025-03-11,2025-03-16,,shipped,"70439 Mendoza Ferry, Snyderhaven, OR 91713",Google Pay,failed
ORD_04537,CUST_0182,2025-05-22,2025-05-26,,shipped,"2326 Valerie Wells, East Angelicaville, CA 60054",PayPal,failed
ORD_04538,CUST_0415,2025-11-03,,,cancelled,"7161 Justin Mountains, Parkerfort, AZ 07945",Credit Card,failed
ORD_04539,CUST_0705,2024-12-23,2024-12-27,2024-12-31,delivered,"189 Cathy Rapid, Lake Stephaniebury, MI 29048",Debit Card,failed
ORD_04540,CUST_0577,2024-12-07,2024-12-10,2024-12-14,delivered,"4579 Donald Crossing Suite 700, Lake Jasmine, KS 45845",Apple Pay,pending
ORD_04541,CUST_0379,2024-11-20,2024-11-27,2024-12-02,delivered,"6283 Hebert Vista Suite 064, Lake Michelleberg, DC 30051",Credit Card,refunded
ORD_04542,CUST_0427,2025-06-14,2025-06-15,2025-06-18,delivered,"97471 Myers Drive, Danielbury, DE 34186",Apple Pay,failed
ORD_04543,CUST_0225,2025-02-19,2025-02-23,2025-02-28,delivered,"107 Bradley Freeway Suite 346, Gordonfort, OR 98838",Debit Card,pending
ORD_04544,CUST_0296,2025-08-07,2025-08-14,2025-08-17,delivered,"6164 Sanders Dam, Gravesport, WY 08023",Apple Pay,refunded
ORD_04545,CUST_0737,2025-06-22,2025-06-28,2025-06-30,delivered,"41206 Tiffany Glens Apt. 840, Bridgetville, ND 69923",Debit Card,pending
ORD_04546,CUST_0575,2025-03-04,2025-03-10,,shipped,"USNS Johnson, FPO AP 80653",Apple Pay,pending
ORD_04547,CUST_0781,2024-12-13,2024-12-20,,shipped,"814 Loretta Plaza, Leton, KY 39882",Google Pay,failed
ORD_04548,CUST_0766,2025-11-04,2025-11-06,2025-11-09,delivered,"7908 Ariana Mountains Apt. 734, Eileenmouth, TX 41923",PayPal,refunded
ORD_04549,CUST_0506,2024-12-16,2024-12-18,,shipped,"65139 Morris Land Apt. 646, West Kathryn, FL 41770",Debit Card,paid
ORD_04550,CUST_0347,2025-06-10,2025-06-11,2025-06-13,delivered,"2832 Thomas Branch, West Lynn, WI 69753",Apple Pay,refunded
ORD_04551,CUST_0974,2025-09-04,2025-09-10,2025-09-15,delivered,"68749 Miller Street, Sanchezmouth, MA 40271",PayPal,failed
ORD_04552,CUST_0278,2025-07-22,2025-07-28,2025-07-31,delivered,"5926 Andrew Manors Apt. 947, Fordshire, CT 97076",Apple Pay,failed
ORD_04553,CUST_0513,2025-09-21,,,cancelled,"53596 Henry Roads Apt. 250, Joshuaside, AL 68632",Apple Pay,pending
ORD_04554,CUST_0685,2025-01-22,2025-01-23,,shipped,"87348 Erica Summit, East Michael, KY 99219",Apple Pay,paid
ORD_04555,CUST_0403,2025-09-26,,,processing,"9857 Smith Drive Suite 201, Mcleantown, WY 32972",Google Pay,pending
ORD_04556,CUST_0304,2025-11-03,2025-11-07,,shipped,"44002 Zachary Ridges Apt. 247, West Anna, AK 15862",Google Pay,pending
ORD_04557,CUST_0631,2025-06-13,2025-06-20,,shipped,"USS Watson, FPO AE 32474",Google Pay,paid
ORD_04558,CUST_0426,2025-05-05,2025-05-08,2025-05-10,delivered,"Unit 4812 Box 1417, DPO AE 10475",Google Pay,paid
ORD_04559,CUST_0104,2024-11-26,2024-12-03,2024-12-08,delivered,"02011 Alexis Trafficway Apt. 971, Port Maryville, GA 57100",PayPal,refunded
ORD_04560,CUST_0091,2025-04-02,2025-04-04,2025-04-05,delivered,"23875 Alex Mountains Apt. 333, Nancyton, SD 11120",Apple Pay,pending
ORD_04561,CUST_0486,2025-09-07,2025-09-11,2025-09-12,delivered,"401 Robert Meadows Suite 880, West Jennifer, SD 46597",Apple Pay,pending
ORD_04562,CUST_0794,2025-01-29,,,cancelled,"1500 Megan Roads Apt. 949, Smithton, HI 00906",Credit Card,paid
ORD_04563,CUST_0281,2024-12-23,2024-12-28,2025-01-01,delivered,"8464 Hunt Parkway Apt. 064, Michaelville, UT 52683",Apple Pay,paid
ORD_04564,CUST_0570,2025-02-09,2025-02-13,2025-02-16,delivered,"12568 Kent Trail Apt. 772, West Bobbyberg, NC 77866",Google Pay,pending
ORD_04565,CUST_0121,2025-05-23,2025-05-24,2025-05-27,delivered,"89183 Cole Ports, Edwardsfort, DC 66897",Apple Pay,pending
ORD_04566,CUST_0607,2025-06-14,,,cancelled,"24528 Jones Hill, East Michael, SC 35039",Debit Card,refunded
ORD_04567,CUST_0407,2025-08-24,2025-08-27,2025-08-30,delivered,"Unit 1660 Box 1198, DPO AA 13900",PayPal,pending
ORD_04568,CUST_0398,2025-01-02,,,processing,"9637 Diaz Plains Apt. 319, Lake Cynthia, MN 97694",Debit Card,failed
ORD_04569,CUST_0769,2025-06-07,2025-06-09,2025-06-11,delivered,"Unit 6512 Box 0569, DPO AE 20926",Google Pay,paid
ORD_04570,CUST_0472,2025-07-12,2025-07-18,2025-07-23,delivered,"0283 Amanda Unions Suite 944, Edwardsside, NC 96678",Google Pay,failed
ORD_04571,CUST_0012,2025-10-22,2025-10-26,2025-10-31,delivered,"9027 Peter Crescent Apt. 422, Stanleyborough, MD 87200",Debit Card,paid
ORD_04572,CUST_0684,2025-08-05,2025-08-07,2025-08-11,delivered,"05285 Bowen Grove, Lake Joyceshire, UT 52483",Apple Pay,failed
ORD_04573,CUST_0581,2025-09-23,2025-09-24,2025-09-29,delivered,"435 Charles Falls, North Joannaville, MH 68286",Apple Pay,refunded
ORD_04574,CUST_0689,2025-08-30,2025-09-03,2025-09-08,delivered,"78185 Angela Plaza, Port Veronicahaven, NE 14175",PayPal,pending
ORD_04575,CUST_0337,2025-11-07,2025-11-12,2025-11-13,delivered,"33629 Reed Prairie, East Jennifermouth, WY 55728",Credit Card,paid
ORD_04576,CUST_0979,2025-11-11,2025-11-12,2025-11-14,delivered,"08551 Patrick Glen Suite 322, West Tanya, WI 51578",Debit Card,paid
ORD_04577,CUST_0117,2025-04-27,2025-05-04,2025-05-06,delivered,"148 Parker Brook Apt. 785, Jimside, WY 29829",Google Pay,failed
ORD_04578,CUST_0749,2025-02-02,2025-02-03,,shipped,"85540 Wilkinson Cliffs, Myersstad, WI 62501",Credit Card,pending
ORD_04579,CUST_0232,2025-02-08,2025-02-11,2025-02-14,delivered,"1618 Brian Flat Apt. 765, New Tiffanyside, KY 03991",PayPal,refunded
ORD_04580,CUST_0940,2025-09-14,,,processing,"24214 Weiss Plains, West Johnville, AL 58438",Apple Pay,refunded
ORD_04581,CUST_0673,2025-10-31,2025-11-06,2025-11-09,delivered,"285 Greer Hill Suite 318, Hawkinsberg, VT 32375",Google Pay,paid
ORD_04582,CUST_0289,2025-05-25,2025-06-01,2025-06-06,delivered,"1354 Rice Keys Suite 712, Juliaton, MP 97946",Google Pay,failed
ORD_04583,CUST_0091,2025-01-25,,,processing,"0613 Clayton Fields Suite 097, Lake Julie, ME 51345",Credit Card,paid
ORD_04584,CUST_0886,2025-03-30,2025-04-03,2025-04-08,delivered,"940 Shawn Meadows Suite 993, North Tyler, AS 47700",PayPal,paid
ORD_04585,CUST_0076,2025-02-23,2025-02-28,2025-03-01,delivered,"840 Marc Views, Coryborough, TN 31776",Credit Card,refunded
ORD_04586,CUST_0011,2025-03-10,2025-03-15,2025-03-20,delivered,"57407 Karen Coves Suite 292, Port Jenniferside, MH 74201",Credit Card,paid
ORD_04587,CUST_0049,2025-04-12,2025-04-18,2025-04-20,delivered,"9227 Laurie Mission Apt. 198, New Amytown, MN 39068",Credit Card,pending
ORD_04588,CUST_0543,2025-05-15,2025-05-22,,shipped,"USNS Sanchez, FPO AA 03801",Apple Pay,refunded
ORD_04589,CUST_0949,2025-03-23,2025-03-27,2025-04-01,delivered,"Unit 9618 Box 1539, DPO AE 82199",Credit Card,paid
ORD_04590,CUST_0898,2025-05-24,2025-05-29,,shipped,"8303 Richards View Apt. 273, Wilsontown, UT 72677",Credit Card,pending
ORD_04591,CUST_0299,2025-02-18,2025-02-19,2025-02-21,delivered,"PSC 4790, Box 9707, APO AA 06424",Debit Card,failed
ORD_04592,CUST_0310,2025-06-13,2025-06-16,,shipped,"99057 Roman Expressway Suite 599, North Anthonyville, PW 43286",PayPal,paid
ORD_04593,CUST_0215,2025-08-26,2025-08-28,2025-08-29,delivered,"399 Kline Mission Suite 946, Cynthiamouth, WV 39277",Apple Pay,paid
ORD_04594,CUST_0713,2025-01-19,2025-01-24,2025-01-25,delivered,"Unit 9542 Box 3493, DPO AP 85254",Apple Pay,paid
ORD_04595,CUST_0211,2025-09-23,2025-09-27,2025-09-28,delivered,"358 Knight Center Suite 858, New Cindy, MN 29027",Credit Card,failed
ORD_04596,CUST_0807,2025-08-05,2025-08-06,2025-08-07,delivered,"475 Thomas Circles, Port Spencer, AS 51045",Apple Pay,paid
ORD_04597,CUST_0209,2024-12-21,2024-12-28,2024-12-29,delivered,"492 Paula Shoals, Michealberg, MT 58102",Google Pay,failed
ORD_04598,CUST_0949,2025-03-16,2025-03-18,2025-03-21,delivered,"PSC 8504, Box 1329, APO AA 13138",Apple Pay,paid
ORD_04599,CUST_0166,2025-03-11,2025-03-16,2025-03-17,delivered,"USNV Leblanc, FPO AA 39583",Debit Card,paid
ORD_04600,CUST_0123,2025-04-02,2025-04-09,2025-04-14,delivered,"2594 Lauren Circle, East Marc, OK 65820",Apple Pay,failed
ORD_04601,CUST_0325,2025-01-25,2025-01-29,2025-01-30,delivered,"2565 Theresa Plaza, West Antonioberg, UT 75519",Google Pay,pending
ORD_04602,CUST_0994,2025-03-03,2025-03-07,2025-03-12,delivered,"007 Ponce Divide Apt. 094, Nathanborough, GU 45283",Debit Card,refunded
ORD_04603,CUST_0390,2025-10-15,2025-10-22,2025-10-26,delivered,"909 Powell Radial Suite 548, Joshualand, MN 37350",PayPal,paid
ORD_04604,CUST_0245,2025-01-13,2025-01-20,,shipped,"7743 Eric Mission Suite 171, Lake Dakotaborough, NE 77846",Credit Card,paid
ORD_04605,CUST_0941,2025-04-02,2025-04-06,,shipped,"824 Cynthia Heights Suite 639, New Amyburgh, LA 02985",Debit Card,paid
ORD_04606,CUST_0674,2024-12-23,2024-12-24,2024-12-29,delivered,"3320 Perez Union, Molinamouth, MI 22029",Debit Card,pending
ORD_04607,CUST_0256,2024-11-13,2024-11-15,,shipped,"182 Shaffer Circles Apt. 162, Port Jacob, MS 57045",Credit Card,failed
ORD_04608,CUST_0291,2025-04-25,2025-04-26,2025-04-28,delivered,"8562 Darren Union, Smithhaven, ME 80507",Credit Card,failed
ORD_04609,CUST_0224,2025-10-08,2025-10-09,2025-10-13,delivered,"261 Ronald Greens Suite 794, Jennifermouth, KS 30088",Google Pay,refunded
ORD_04610,CUST_0989,2025-08-15,2025-08-17,,shipped,"406 Herrera Burg, Dustinmouth, AL 68267",Apple Pay,paid
ORD_04611,CUST_0417,2025-08-30,2025-09-02,,shipped,"550 Noah Shores, New Brookeview, ME 79561",Debit Card,failed
ORD_04612,CUST_0172,2025-05-18,2025-05-20,2025-05-24,delivered,"8725 Tyler Wells Suite 567, South Omar, VI 23851",Debit Card,paid
ORD_04613,CUST_0003,2025-07-21,2025-07-27,2025-07-30,delivered,"05502 Kelley Ranch, Lake Kennethville, AR 57024",Debit Card,refunded
ORD_04614,CUST_0738,2024-12-14,2024-12-20,2024-12-24,delivered,"6295 Bobby Meadow, Port Christopherfort, UT 68508",Google Pay,failed
ORD_04615,CUST_0534,2024-12-23,2024-12-26,2024-12-30,delivered,"15459 Joseph Crossing, Parkerside, MS 89783",Apple Pay,failed
ORD_04616,CUST_0519,2025-04-13,2025-04-18,,shipped,"8436 Jessica Junctions Apt. 114, Berryview, NJ 14658",PayPal,paid
ORD_04617,CUST_0032,2025-10-10,2025-10-11,2025-10-16,delivered,"552 Davenport Forks Apt. 823, New Michaelburgh, NH 76796",Debit Card,refunded
